place,태그
"저동해안산책로 (울릉도, 독도 국가지질공원)",울릉도의 다양한 지형학적 특징을 보며 산책할 수 있는 곳 경치좋은곳 관광지 국가지질공원 바다내음 사진찍기좋은곳 사진촬영
"천장굴 (울릉도, 독도 국가지질공원)",활짝 핀 꽃모양을 한 동굴 경치좋은곳 관광지 국가지질공원 바다내음 사진찍기좋은곳 사진촬영
"태하 해안산책로 및 대풍감 (울릉도, 독도 국가지질공원)",수려한 해안절경과 독특한 생태환경을 볼 수 있는 곳 경치좋은곳 관광지 국가지질공원 바다내음 사진찍기좋은곳 산책하기좋은곳
"학포해안 (울릉도, 독도 국가지질공원)",울릉도 개척역사를 기록한 유적이 있는 곳 경치좋은곳 관광지 국가지질공원 울릉도&독도 울릉도_독도_국가지질공원
비슬도예원,놀이와 체험이 가득한 폐교 활용 관광지 가족과함께 관광지 남녀노소 문화예술 문화예술활동 복합문화공간 아이와함께
경주 인왕동 사지,태종무열왕의 둘째 아들 김인문의 안녕을 비는 절 경상권 경상북도문화재자료 경주유적지 관광지 역사 역사공부 역사관광지
영천조양각,영천을 상징하는 가장 오래된 누각 경상권 경상북도유형문화재 관광지 명원루 서세루 역사 역사공부
양남 주상절리군 (경북 동해안 국가지질공원),천연기념물 경북_동해안_국가지질공원 경북동해안 경치좋은곳 관광지 국가지질공원
"숫돌바위 (울릉도, 독도 국가지질공원)",독도 의용수비대원들이 칼을 갈았던 바위 경치좋은곳 관광지 국가지질공원 바다내음 숫돌바위 울릉도&독도 울릉도_독도_국가지질공원
경정리 백악기 퇴적암 (경북 동해안 국가지질공원),
철암산 화석산지 (경북 동해안 국가지질공원),‘화석 등산로’라 불리는 체험학습의 장 경북_동해안_국가지질공원 경북동해안 경치좋은곳 관광지 국가지질공원
남미질부성,돌출한 구릉지를 이용하여 쌓은 성 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
"도동 해안산책로 (울릉도,독도 국가지질공원)",화산의 다양한 지질구조를 관찰할 수 있는 곳 경치좋은곳 관광지 국가지질공원 바다경치 사진찍기 사진찍기좋은곳
삼릉계곡마애석가여래좌상,거대한 바위에 새겨진 통일신라의 불상 경상권 경상북도유형문화재 관광지 불상 역사 역사공부 역사관광지
경주 배동 삼릉,소나무 숲 사이로 보이는 신라왕들의 삼릉 경상권 경주배동삼릉 관광지 사적 역사 역사관광지 역사를품은곳
청송포교당,부처님의 교리를 전파하기 위한 도심 속 사찰 관광지 불교 불교문화 사찰 사찰여행 역사 자연속으로 자연환경
경주 남산 신선암 마애보살반가상,절벽 바위에 새겨진 관세음보살 경상권 관광지 보물 역사 역사공부 역사관광지 역사를품은곳 역사속
경주 헌강왕릉,태평성대를 이루었던 신라 헌강왕의 능 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
영덕 화강섬록암 해안 (경북 동해안 국가지질공원),선명하고 멋진 일출을 관람할 수 있는 곳 ! 경북_동해안_국가지질공원 경북동해안 경치좋은곳 관광지 국가지질공원
안동시장 찜닭골목,매콤달달 찜닭은 안동에서 먹어야 제맛! 가족과함께 관광지 남녀노소 맛집탐방 먹자골목 안동구시장 안동맛집
하옥계곡,사계절 맑은 물과 풍광이 좋은 계곡 2024_여행가는달과함께하는_발도장여행지 가족과함께 계곡 관광지 여름여행
안동 예안이씨 충효당,안동 예안이씨 후손이 사는 조선시대 서민 주택 가족여행 경북 관광지 안동 예안이씨 충효당 안동예안이씨 안동충효당
구룡포 말목장성탐방로,자연이 빚은 공간 관광지 남녀노소 둘레길 등산객 등산여행 등산코스 레포츠 산책하기
연일중명자연생태공원,산책하기 좋은 도시민들의 휴식 공간 관광지 남녀노소 산책하기좋은곳 자연관광 자연관광지 자연여행 자연좋은곳
포항 해안드라이브,"문화재, 항구 등 여러 풍광을 즐길 수 있는 드라이브 코스 경치좋은곳 관광지 드라이브여행 드라이브코스 바다경치 바다내음 바다산책"
포항 덕동문화마을,아름다운 고택과 민속 문화재들이 있는 전통마을 가족과함께 관광지 문화마을 문화체험 아이와함께 자연마을 자연속으로
울진 해안도로,일출을 보며 달릴 수 있는 최적의 드라이브 코스 가족과함께 경북권반려동물여행지 경치좋은곳 관광지 드라이브여행 드라이브코스
문경 가은오픈세트장,"드라마, 영화에서 봤던 친숙한 옛 성곽, 궁궐, 마을 TV속촬영지여행 가족과함께 관광지 남녀노소 드라마세트장 드라마촬영장"
영천 신월리 삼층석탑,보물로 지정된 역사적 가치가 있는 통일신라시대 석탑 경상권 관광지 보물 역사 역사공부 역사관광지 역사를품은곳 역사문화재
청옥산(봉화),원시림의 모습을 지닌 계곡이 깊은 산 고선계곡 관광지 백천계곡 산책하기 산책하기좋은곳 원시림계곡 자연
소백산하늘자락공원,해발 730m에 위치한 하늘 아래 공원 경치좋은곳 관광지 산책하기좋은곳 소백산 야외공연장 예천여행 자연좋은곳
경주 버드파크,새와 교감을 나눌 수 있는 체험형 버드파크 가족여행 겨울방학가볼만한곳 경상권 경주버드파크 경주여행 관광지
보현산댐 짚와이어,별의 고장 영천 보현산 자락에서 익스트림 스포츠 즐기기 경치좋은곳 꿀잼_액티비티 레포츠 복합레저스포츠 복합스포츠 스포츠
영천전투메모리얼파크,호국안보 전시관람과 실전같은 서바이벌 체험장 관광지 교육여행 서바이벌 아이와함께 영천가볼만한곳 영천여행 이색체험
영천한의마을,영천 속 자연과 사람이 더불어 건강하게 살아가는 곳 가족과함께 관광지 아이와함께 이색체험 자연마을 자연좋은곳 자연환경
경주 선덕여왕릉,신라 최초의 여왕이자 삼국통일의 기반을 닦은 선덕여왕의 무덤 경상권 경주낭산 관광지 사적 사천왕사 선덕여왕 선덕여왕릉 신라시대왕릉
태하마을,관광명소가 많은 마을 관광지 숙박 자연
활기찬예천 활체험센터,양궁의 메카 예천에서 즐기는 활체험 가족과함께 가족체험 관광지 남녀노소 아이가_좋아하는_여행 아이와함께
경주 골굴암 마애여래좌상,골굴암에 있는 통일신라의 마애불 관광지 불교 불교문화 사찰&신사 사찰여행 역사 역사공부 역사를품은곳
구미 낙성리 느티나무,마을을 지키는 신비한 느티나무 경상권 경상북도보호수 관광지 창마느티나무 해평낙성리느티나무
트리독스 반려견 전용 캠핑장,반려동물이 편안하게 쉴 수 있는 캠핑장 가족과함께 경북권반려동물여행지 경상권반려동물여행지 레포츠 반려견동반
삼귀정,어머니를 위한 정자 경상권 경상북도유형문화재 관광지 삼귀정 역사 역사공부 역사관광
이상복경주빵,50년 전통 방식으로 빚어낸 명품 수제빵 가족과함께 경주여행 관광지 남녀노소 빵덕후 빵맛집 빵순이 산업관광
토함산자연휴양림,불국사와 석굴암을 품고 있는 토함산의 휴양시설 관광지 자연
포항운하,생명의 물길을 달리는 도심 속 관광 레저형 운하 19-20한국관광100선 가족과함께 가족여행 경상권 관광지 나들이
구미시립중앙도서관,구미시민의 다양한 문화행사와 평생교육을 책임지는 구미 대표 도서관 구미도서관 독서교육 문화공간 문화교육 문화교육프로그램 문화시설
남성재,제사를 지내기 위해 무덤 아래에 세운 재실 경상북도유형문화재 관광지 역사 역사공부 역사관광지 역사를품은곳
경주민속공예촌,다양한 전통공예품을 한 곳에서 볼 수 있는 마을 가족여행 경주가볼만한곳 경주도자기 공예체험 공예품 관광지 민속공예촌
김면장군유적,임진왜란 때 의병장으로 활약한 김면 장군의 사적지 경상권 경상북도기념물 관광지 김면장군유적 역사 역사공부 역사관광지
명인안동소주,안동소주 명가의 25대손이 직접 빚은 예술 경상권 관광지 명인안동소주 산업관광 산업관광지 안동가볼만한곳 안동소주
백곡서원,조선시대 의병장 허응길을 추모하기 위해 건립된 곳 경상권 관광지 백곡서원 역사 역사공부 역사관광지 역사를품은곳
보경사,내연산과 맑은 시냇물을 껴안은 보경사 가족여행 관광지 교과서속여행 보경사 불교사찰 사찰 사찰&산사 사찰여행
옥계서원(구미),송은 장안세를 향사하는 서원 경상권 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재
오산서원,조선시대 문신 김난상 추모를 위한 곳 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
봉덕서원,조선시대의 문신 밀양 박두극을 배향한 서원 관광지 교육기관 봉덕재기 봉덕재상량문 서원 역사 역사공부 역사관광지
의성 소계당,조선 후기 전통가옥의 형태 의성 소계당 경상권 경상북도문화재자료 고택 관광지 소계당 역사 역사공부 역사관광지
속수서원,다섯 선현을 배향하고 있는 서원 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
소양서원,5인을 배향하고 있는 역사적인 서원 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
곤산서원,고려의 개국공신 신숭겸의 후손들을 모시는 곳 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
경양서원,여응구와 여대로 부자를 제향 하는 서원 관광지 역사 역사공부 역사관광 역사관광지 역사를품은곳 역사문화
구양서원,홍건적을 토벌한 고려시대 무관 변안열을 추모하는 서원 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
장대서원,조선 중기 문신 신지제를 추모하기 위해 창건한 서원 관광지 역사 역사공부 역사관광 역사관광지 역사를품은곳 역사문화
자동서원,조선 후기의 생활상을 볼 수 있는 자동서원 관광지 김천자동서원 역사 역사공부 역사관광지 역사를품은곳 역사문화재
경주시 관광특구,천년의 고도. 한국 대표 역사 문화 도시 경상권 경주관광 경주문화재 경주여행 경주유적지 관광지 세계문화유산
안동향교,안동의 공교육을 담당하던 곳 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재 역사속
명호서원,이원과 이주의 학문과 덕행을 추모하기 위한 서원 관광지 안동관광 안동명호서원 역사 역사공부 역사관광지 역사를품은곳
근암서원,문경 선비의 기품이 남아있는 근암서원 관광지 문경가볼만한곳 문경명소 문경지역명소 역사 역사공부 역사관광지
